sku,name,link,price
299460,Клеящая лента Момент Супер Лента 10 м,https://glavsnab.net/kleevaya-lenta-moment-super-lenta-10-m.html,332.0000
846500,Лента из вспененного каучука Aviora 302-074 самоклеящаяся черная 15000х50х3 мм,https://glavsnab.net/lenta-iz-vspenennogo-kauchuka-aviora-302-074-samokleyaschayasya-chernaya-15000h50h3-mm.html,659
401880,Фанера ламинированная 1220х2440х15 мм сорт F1/F1,https://glavsnab.net/fanera-laminirovannaya-1220h2440h15-mm-sort-f1-f1.html,3510.0000
400388,Траверса монтажная 3000х20х30х2 мм,https://glavsnab.net/traversa-montazhnaya-20h30h2-mm-3-m.html,214.0000
485756,Набор штифтов с головкой и отверстием под шплинт Сибртех 60 предметов 47612,https://glavsnab.net/nabor-shtiftov-s-golovkoy-i-otverstiem-pod-shplint-sibrteh-60-predmetov-47612.html,1114.0000
307513,Фанера ФК 1525х1525х6 мм сорт 2/4 шлифованная Ш2,https://glavsnab.net/fanera-fk-1525h1525h6-mm-sort-2-4-shlifovannaya-sh2.html,910.0000
033591,Лента угловая Х-Glass Next Build бумажная 50 мм 50 м,https://glavsnab.net/lenta-uglovaya-h-glass-next-build-bumazhnaya-50-mm-50-m.html,94.0000
174682,Лента кромочная Knauf для полов из ГВЛ 20000х50 мм,https://glavsnab.net/lenta-kromochnaya-knauf-dlya-polov-iz-gvl-20000h50-mm.html,230.0000
066933,Фанера ФК 1525х1525х21 мм сорт 3/4 шлифованная Ш1,https://glavsnab.net/fanera-fk-1525h1525h21-mm-sort-3-4-shlifovannaya-sh1.html,2399.0000
485754,Набор шплинтов Сибртех S головки 144 предмета 47603,https://glavsnab.net/nabor-shplintov-sibrteh-s-golovki-144-predmeta-47603.html,1058.0000
451327,Фанера березовая ламинированная 2440х1220х18 мм сорт 1/1,https://glavsnab.net/fanera-berezovaya-laminirovannaya-2440h1220h18-mm-sort-1-1.html,3155.0000
405872,"Шуруп самонарезающий прокалывающий Knauf TN 3,5х25 мм 1000 штук",https://glavsnab.net/samorez-dlya-gipsovoloknistih-listov-knauf-sl-tn-3-5h25-mm-ostriy-fosfatirovanniy-500-shtuk.html,854
841600,"Лента-фум Aquasfera 6020-02 12х0,1 мм 10 м",https://glavsnab.net/lenta-fum-aquasfera-6020-02-12h0-1-mm-10-m.html,13
507783,Лента армированная Stayer Proffessional 12086-50-10 черная 48 мм 10 м,https://glavsnab.net/lenta-armirovannaya-stayer-proffessional-12086-50-10-chernaya-48-mm-10-m.html,108
464577,"Гипсокартон (ГКЛ) Gyproc ветрозащитный ПрК 3000х1200х9,5 мм",https://glavsnab.net/gipsokarton-gkl-gyproc-vetrozaschitniy-prk-3000h1200h9-5-mm.html,1550.0000
299460,Клеящая лента Момент Супер Лента 10 м,https://glavsnab.net/kleevaya-lenta-moment-super-lenta-10-m.html,332.0000
307509,Фанера ФК 1525х1525х15 мм сорт 3/4 шлифованная Ш1,https://glavsnab.net/fanera-fk-1525h1525h15-mm-sort-3-4-shlifovannaya-sh1.html,1737.0000
440478,OSB-3 плита Ultralam 1250х2500х22 мм,https://glavsnab.net/osb-3-plita-ultralam-1250h2500h22mm.html,2690.0000
033626,Лента уплотнительная TDStels Дихтунгсбанд 3х3000 см,https://glavsnab.net/lenta-uplotnitelnaya-tdstels-dihtungsband-3h3000-sm.html,196.0000
302894,"Шифер коричневый 1750х1130х5,2 мм 8 волн",https://glavsnab.net/shifer-belaci-korichneviy-1750h1130h5-8-mm-8-voln.html,990.0000
427379,Сетка X-Glass строительная самоклеящаяся 50 мм 90 м ,https://glavsnab.net/setka-x-glass-stroitelnaya-samokleyaschayasya-50h90000-mm.html,129.0000
400772,Соединитель профиля одноуровневый Эконом краб 60х27 мм,https://glavsnab.net/soedinitel-profilya-odnourovneviy-ekonom-60h27-mm.html,27.0000
462468,Подвес прямой Албес Евростандарт 60x27 мм для потолочного профиля,https://glavsnab.net/podves-pryamoy-albes-evrostandart-60x27-mm-dlya-potolochnogo-profilya.html,93.0000
411309,Лента уплотнительная универсальная Grand Line 30х50 мм 2 м,https://glavsnab.net/lenta-uplotnitelnaya-universalnaya-grand-line-30h50-mm-2-m.html,611.0000
830894,"Профиль стоечный SoundGuard ПС-4 75х50х0,65 мм",https://glavsnab.net/profil-stoechniy-soundguard-ps-4-75h50h0-65-mm.html,490.0000
307497,Фанера ФК 1525х1525х10 мм сорт 2/2 шлифованная Ш2,https://glavsnab.net/fanera-fk-1525h1525h10-mm-sort-2-2-shlifovannaya-sh2.html,1656.0000
400940,Подвес прямой Албес 60х27 мм,https://glavsnab.net/podves-pryamoy-albes-60h27-mm.html,13.0000
033590,Лента угловая Х-Glass Next Build бумажная 50 мм 153 м,https://glavsnab.net/lenta-uglovaya-h-glass-next-build-bumazhnaya-50-mm-153-m.html,228.0000
206822,Лента кромочная Knauf FE 40000 мм,https://glavsnab.net/lenta-kromochnaya-knauf-fe-40000-mm.html,898.0000
401173,Скоба для пазогребневой плиты 100х100х20 мм,https://glavsnab.net/skoba-dlya-pazogrebnevoy-pliti-100h100h20-mm.html,191.0000
033630,Лента уплотнительная TDStels Дихтунгсбанд 7х3000 см,https://glavsnab.net/lenta-uplotnitelnaya-tdstels-dihtungsband-7h3000-sm.html,456.0000
400939,Подвес прямой Эконом 60х27 мм,https://glavsnab.net/podves-pryamoy-ekonom-60h27-mm.html,12.0000
520616,Изолента х/б Зубр Электрик Про 1231-10 18 мм черная 10 м,https://glavsnab.net/izolenta-h-b-zubr-elektrik-pro-1231-10-18-mm-chernaya-10-m.html,83
902735,Скотч упаковочный Фрегат 11108 прозрачный 48 мм 140 м ,https://glavsnab.net/skotch-upakovochniy-fregat-11108-prozrachniy-48-mm-140-m.html,416.0000
480333,Фанера ФСФ березовая 2440х1220х18 мм сорт 4/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h18-mm-sort-4-4.html,2845.0000
986793,"Гипсокартон Vetonit Aku-Line Pro УК ГСП-DFH2IR 2500х1200х12,5 мм ",https://glavsnab.net/gipsokarton-vetonit-aku-line-pro-uk-gsp-dfh2ir-2500h1200h12-5-mm.html,1150.0000
846507,Лента армированная Aviora Супер 302-162 клейкая черная 50000х48 мм,https://glavsnab.net/lenta-armirovannaya-aviora-super-302-162-kleykaya-chernaya-50000h48-mm.html,406
526567,Изолента Stayer Protect-20 12292-W 19 мм белая 20 м,https://glavsnab.net/izolenta-stayer-protect-20-12292-w-19-mm-belaya-20-m.html,48
902078,Лента-скотч клейкая Fit 11825 двусторонняя 48 мм 25 м,https://glavsnab.net/lenta-skotch-kleykaya-fit-11825-dvustoronnyaya-48-mm-25-m.html,538.0000
307515,Фанера ФК 1525х1525х9 мм сорт 2/4 шлифованная Ш1,https://glavsnab.net/fanera-fk-1525h1525h9-mm-sort-2-4-shlifovannaya-sh2.html,1188.0000
507777,Лента клеящая Зубр Профессионал 12096-50-10 48 мм х 10 м черная,https://glavsnab.net/lenta-kleyaschaya-zubr-professional-12096-50-10-48-mm-h-10-m-krasnaya.html,118
863237,Лента алюминиевая Gigant GIT-9 50 мм 50 м,https://glavsnab.net/lenta-alyuminiyevaya-gigant-git-9-50-mm-50-m.html,599.0000
909882,Лента малярная Сибртех 88830 28 мм 25 м,https://glavsnab.net/lenta-malyarnaya-sibrteh-88830-28-mm-25-m.html,91.0000
336231,Изолента ПВХ Uniel UIT-135P 15 мм черная 20 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-15-mm-chernaya-20-m.html,65.0000
882647,Лента клейкая армированная ТПЛ Курс 11704 48 мм 50 м,https://glavsnab.net/lenta-kleykaya-kurs-11704-tpl-48-mm-50-m.html,738.0000
944434,Удлинитель AcousticGyps для ПП 60х27,https://glavsnab.net/udlinitel-acousticgyps-dlya-pp-60kh27.html,20.0000
909287,Лента клейкая Matrix 89071 алюминиевая 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-matrix-89071-alyuminievaya-50-mm-10-m.html,213.0000
523636,"Саморез для гипсокартона по металлу Зубр Профессионал 300016-42-070 70х4,2 мм",https://glavsnab.net/samorez-dlya-gipsokartona-po-metallu-zubr-professional-300016-42-070-70h4-2-mm.html,51
900416,"Профиль потолочный Албес Din Prim ПП 0,55 4000х60х27 мм",https://glavsnab.net/profil-potolochniy-albes-din-prim-pp-0-55-4000h60h27-mm.html,304.0000
172881,Изолента ПВХ IEK 0.13х15 мм зеленая UIZ-13-10-K06,https://glavsnab.net/izolenta-pvh-iek-0-13h15-mm-zlenaya-uiz-13-10-k06.html,69.0000
463128,Уголок крепежный для усиленного профиля Албес UA 75 мм,https://glavsnab.net/ugolok-krepezhniy-dlya-usilennogo-profilya-albes-ua-75-mm.html,140.0000
946294,"Саморез для ГВЛ 3,9х35 мм 10000 шт",https://glavsnab.net/samorez-dlya-gvl-krep-komp-3-9h35-mm-10000-sht.html,5601.0000
936243,Изолента аварийно-ремонтная самослипающаяся Зубр Профессионал 12381-2  черная 25 мм 3 м,https://glavsnab.net/izolenta-avariyno-remontnaya-samoslipayuschayasya-zubr-professional-12381-2-chernaya-25-mm-3-m.html,457
016706,UNIBOB Скотч упаковочный коричневый 50 х намотка 55 м 66 6448,https://glavsnab.net/unibob-skotch-upakovochnyy-korichnevyy-50-kh-namotka-55-m-66-6448.html,77.0000
523582,"Саморезы для гипсокартона по дереву Зубр Профессионал 300031-35-035 СГД 35х3,5 мм контейнер 350 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300031-35-035-sgd-35h3-5-mm-konteyner-350-shtuk.html,269
902327,Лента армирующая Master Color 30-6214 алюминиевая 50 мм 10 м,https://glavsnab.net/lenta-armiruyushchaya-master-color-30-6214-alyuminiyevaya-50-mm-10-m.html,234.0000
980232,"Саморез по дереву Kraftool СГД 3005-150 для гипсокартона 4,8х150 мм 300 шт ",https://glavsnab.net/samorez-po-derevu-kraftool-sgd-3005-150-dlya-gipsokartona-4-8h150-mm-300-sht.html,2859
826502,"Изолента ПВХ EKF SafeFlex 19х0,15 мм 20 м зеленая",https://glavsnab.net/izolenta-pvh-ekf-safeflex-19h0-15-mm-20-m-zelenaya.html,117.0000
980299,"Саморез по металлу Kraftool СГД 3001-70 для гипсокартона 4,2х70 мм 1500 шт ",https://glavsnab.net/samorez-po-metallu-kraftool-sgd-3001-70-dlya-gipsokartona-4-2h70-mm-1500-sht.html,3599
838287,Саморезы универсальные Soundguard УН 5х70 мм 50 шт,https://glavsnab.net/samorezi-universalnie-soundguard-un-5h70-mm-50-sht.html,250.0000
507781,Лента армированная Stayer Proffessional 12080-50-25 серебристая 48 мм 25 м,https://glavsnab.net/lenta-armirovannaya-stayer-proffessional-12080-50-25-serebristaya-48-mm-25-m.html,250
906955,Лента малярная Master Color 30-6414 для наружных работ 48 мм 25 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6414-dlya-naruzhnih-rabot-48-mm-25-m.html,644.0000
993497,"Саморез оконный SWFS 3,9х19 мм 1000 штук",https://glavsnab.net/samorez-okonniy-swfs-3-9h19-mm-1000-shtuk.html,1357.0000
864751,Лента малярная Gigant GIT-25 48 мм x 50 м,https://glavsnab.net/lenta-malyarnaya-gigant-git-25-48-mm-x-50-m.html,239.0000
600694,Лента малярная Master Color 30-6132 для деликатных поверхностей 24 мм 25 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6132-dlya-delikatnih-poverhnostey-24-mm-25-m.html,292.0000
909732,Изолента ПВХ Сибртех 88793 синяя 19 мм 20 м ,https://glavsnab.net/izolenta-pvh-sibrteh-88793-sinyaya-19-mm-20-m.html,67.0000
520620,Изолента ПВХ Зубр Электрик 1233-5_z02 желтая 15 мм 10 м,https://glavsnab.net/izolenta-pvh-zubr-elektrik-1233-5-z02-zheltaya-15-mm-10-m.html,48
883491,Изолента ПВХ Онлайт OIT-B15-20/G зеленая 15 мм 20 м,https://glavsnab.net/izolenta-pvh-onlayt-oit-b15-20-g-zelenaya-15-mm-20-m.html,48.0000
910000,Уплотнитель для окон Сибртех 93858 со скотчем 8х8 мм 14 м,https://glavsnab.net/uplotnitel-dlya-okon-sibrteh-93858-so-skotchem-8h8-mm-14-m.html,176.0000
523598,"Саморезы для гипсокартона по дереву Зубр Профессионал 300031-35-055 55х3,5 мм 170 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300031-35-055-55h3-5-mm-170-sht.html,204
897571,Изолента ПВХ Biber 92005 13 мм черная 11 м,https://glavsnab.net/izolenta-pvh-biber-92005-13-mm-chernaya-11-m.html,33.0000
946082,"Лента перфорированная Креп-Комп прямой профиль овал LP_V 25000х17х0,7 мм",https://glavsnab.net/lenta-perforirovannaya-krep-komp-pryamoy-profil-oval-lp-v-25000h17h0-7-mm.html,900.0000
928522,"Гипсокартон звукоизоляционный Izogertz SoundGips 3117001035 влагоогнестойкий 2500х1200х12,5 мм",https://glavsnab.net/gipsokarton-zvukoizolyatsionnyy-izogertz-soundgips-3117001035-vlagoognestoykiy-2500kh1200kh12-5-mm.html,1050.0000
901202,"Изолента ПВХ Fit 11027 цветные 19х0,13 мм 3 м 6 шт",https://glavsnab.net/izolenta-pvh-fit-11027-cvetnie-19h0-13-mm-3-m-6-sht.html,173.0000
964507,"Лента клейкая двухсторонняя компенсационная Silmac Tape ST 10 мм 6,4 м",https://glavsnab.net/lenta-kleykaya-dvuhstoronnyaya-kompensacionnaya-silmac-tape-st-10-mm-6-4-m.html,685.0000
524498,"Фумлента Зубр Мастер 12373-25-040 15000х25х0,1 мм",https://glavsnab.net/fumlenta-zubr-master-12373-25-040-15000h25h0-1-mm.html,98
902051,Лента клейкая малярная Fit 11325 креппированная 25 мм 50 м,https://glavsnab.net/lenta-kleykaya-malyarnaya-fit-11325-kreppirovannaya-25-mm-50-m.html,239.0000
480346,Фанера ФСФ березовая 2440х1220х9 мм сорт 2/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h9-mm-sort-2-4.html,1850.0000
900927,"Скотч сантехнический Fit 11692 для труб 25х0,13 мм 33 м ",https://glavsnab.net/skotch-santekhnicheskiy-fit-11692-dlya-trub-25kh0-13-mm-33-m.html,382.0000
252341,Изолента ПВХ Uniel UIT-135P 19 мм желтая 20 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-19-mm-zheltaya-20-m.html,93.0000
480351,Фанера ФСФ березовая 2440х1220х18 мм сорт 2/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h18-mm-sort-2-4.html,3422.0000
986791,Профиль стоечный Vetonit Стандарт ПС 75/50 3000 мм,https://glavsnab.net/profil-stoechniy-vetonit-standart-ps-75-50-3000-mm.html,642.0000
524506,"Фумлента Stayer Master 12360-25-040 10000х25х0,075 мм",https://glavsnab.net/fumlenta-stayer-master-12360-25-040-10000h25h0-075-mm.html,60
900724,Лента ФУМ Fit 70694 19 мм 10 м,https://glavsnab.net/lenta-fum-fit-70694-19-mm-10-m.html,77.0000
507770,Лента клеящая Зубр Профессионал 12090-50-50 48 мм х 45 м,https://glavsnab.net/lenta-kleyaschaya-zubr-professional-12090-50-50-48-mm-h-45-m.html,522
909898,Лента малярная Сибртех 88838 23 мм 25 м,https://glavsnab.net/lenta-malyarnaya-sibrteh-88838-23-mm-25-m.html,78.0000
336240,Изолента ПВХ Uniel UIT-135P 15 мм синяя 20 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-15-mm-sinyaya-20-m.html,71.0000
521115,Лента клейкая Зубр Профессионал 12075-50-10 50мм х 10м серая,https://glavsnab.net/lenta-kleyashchaya-zubr-professional-12075-50-10-50mm-kh-10m-seraya.html,203
883493,Изолента ХБ Онлайт OIT-H20-10/BL 61153 черная 20 мм,https://glavsnab.net/izolenta-hb-onlayt-oit-h20-10-bl-61153-chernaya-20-mm.html,114.0000
440684,"Изолента ПВХ IEK UIZ-13-10-10M-K02 0,13х15мм 10м черная",https://glavsnab.net/izolenta-pvh-iek-uiz-13-10-10m-k02-0-13h15mm-10m-chernaya.html,32.0000
944422,Лента армированная TechnoSonus черная 50000х50 мм,https://glavsnab.net/lenta-armirovannaya-technosonus-chernaya-50000kh50-mm.html,500.0000
910037,Лента клейкая Сибртех 88713 двусторонняя 50 мм 5 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88713-dvustoronnyaya-50-mm-5-m.html,73.0000
523614,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-42-075 76х4,2 мм 1200 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-42-075-76h4-2-mm-1200-sht.html,1813
900413,"Профиль направляющий Албес Din Prim ПН-6 0,55 4000х100х40 мм",https://glavsnab.net/profil-napravlyayuschiy-albes-din-prim-pn-6-0-55-4000h100h40-mm.html,439.0000
463109,"Профиль стоечный Албес ПС-6 100х50х0,55 мм 3000 мм DIN Prim ",https://glavsnab.net/profil-stoechniy-albes-ps-6-100h50h0-55-mm-3000-mm-din-strong.html,384.0000
946292,"Саморез для ГВЛ 3,9х30 мм 12000 шт",https://glavsnab.net/samorez-dlya-gvl-krep-komp-3-9h30-mm-12000-sht.html,6058.0000
932189,Лента алюминиевая самоклеящаяся Зубр Профессионал 12262-75-50 75 мм 50 м,https://glavsnab.net/lenta-alyuminiyevaya-samokleyashchayasya-zubr-professional-12262-75-50-75-mm-50-m.html,916
016560,Лента угловая металлизированная Flexible Tape 50мм*15 м,https://glavsnab.net/lenta-uglovaya-metallizirovannaya-flexible-tape-50mm-15-m.html,281
523580,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-35-030 СГД 32х3,5 мм 8000 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-35-030-sgd-32h3-5-mm-8000-shtuk.html,4311
901009,Лента клейкая Fit 11963 противоскользящая черная 50 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11963-protivoskolzyaschaya-chernaya-50-mm-5-m.html,455.0000
465205,"Саморез для гипсокартона SoundGuard ГП 3,9х25 мм 200 шт в упаковке",https://glavsnab.net/samorez-dlya-gipsokartona-soundguard-gp-3-9h25-mm-200-sht-v-upakovke.html,300.0000
980140,Лента клейкая алюминиевая Master Color 30-6215 50 мм 10 м,https://glavsnab.net/lenta-kleykaya-alyuminievaya-master-color-30-6215-50-mm-10-m.html,234.0000
522893,Перфорированная вентиляционная лента Зубр Волна 17х0.5 мм 25 м 310246-17,https://glavsnab.net/perforirovannaya-ventilyatsionnaya-lenta-zubr-volna-17kh0-5-mm-25-m-310246-17.html,417
838278,"Саморезы с буром SoundGuard 4,2х13 мм 200 шт",https://glavsnab.net/samorezi-s-burom-soundguard-4-2h13-mm-200-sht.html,300.0000
906949,Лента малярная Master Color 30-6126 36 мм 50 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6126-36-mm-50-m.html,843.0000
480344,Фанера ФСФ березовая 2440х1220х21 мм сорт 3/4,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h21-mm-sort-3-4.html,3550.0000
993898,"Саморез оконный SWFS 3,9х13 мм 1000 штук",https://glavsnab.net/samorez-okonniy-swfs-3-9h13-mm-1000-shtuk.html,1133.0000
252340,Изолента ПВХ Uniel UIT-135P белая 19 мм 20 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-belaya-19-mm-20-m.html,93.0000
521994,Малярная лента Зубр 12115-50 креповая 48мм 50м,https://glavsnab.net/malyarnaya-lenta-zubr-12115-50-krepovaya-48mm-50m.html,237
901180,Лента алюминиевая клейкая Fit 11673 50 мм 50 м,https://glavsnab.net/lenta-alyuminievaya-kleykaya-fit-11673-50-mm-50-m.html,939.0000
451335,Плита OSB-3 влагостойкая Kronospan 2440х1220х18 мм,https://glavsnab.net/plita-osb-3-vlagostoykaya-kronospan-2440h1220h18-mm.html,1710.0000
846502,Лента алюминиевая Energoflex EPRL05050ALSK самоклеящаяся,https://glavsnab.net/lenta-alyuminiyevaya-energoflex-eprl05050alsk-samokleyashchayasya.html,811
523620,"Саморезы для гипсокартона по дереву Зубр Профессионал 300031-48-090 90х4,8 мм 100 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300031-48-090-90h4-8-mm-100-sht.html,330
946077,Лента перфорированная монтажная Креп-Комп LM 10000х80х2 мм,https://glavsnab.net/lenta-perforirovannaya-montazhnaya-krep-komp-lm-10000h80h2-mm.html,3683.0000
900801,Лента ФУМ Fit 70692 12 мм 10 м,https://glavsnab.net/lenta-fum-fit-70692-12-mm-10-m.html,171.0000
336238,Изолента ПВХ Uniel UIT-135P 15 мм желто-зеленая 20 м,https://glavsnab.net/izolenta-pvh-uniel-uit-135p-15-mm-zhelto-zelenaya-20-m.html,75.0000
523587,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-35-040 СГД 41х3,5 мм 4500 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-35-040-sgd-41h3-5-mm-4500-shtuk.html,3065
975530,"Лента-бордюр самоклеящаяся Аккурат hk50605 38 мм 3,35 м бежевая",https://glavsnab.net/lenta-bordyur-samokleyaschayasya-akkurat-hk50605-38-mm-3-35-m-bezhevaya.html,340
910021,Лента малярная Сибртех 88700 19 мм 40 м,https://glavsnab.net/lenta-malyarnaya-sibrteh-88700-19-mm-40-m.html,95.0000
465207,Саморез SoundGuard УН 4х60 мм 100 шт в упаковке,https://glavsnab.net/samorez-soundguard-un-4h60-mm-100-sht-v-upakovke.html,300.0000
401717,"Профиль маячковый Эконом 10х0,4х3000 мм",https://glavsnab.net/profil-mayachkoviy-ekonom-10h0-4h3000-mm.html,75.0000
972041,Лента изоляционная Uniel UIT-135P 20/15/10 RED C2 15 мм 20 м красная,https://glavsnab.net/lenta-izolyacionnaya-uniel-uit-135p-20-15-10-red-c2-15-mm-20-m-krasnaya.html,10.0000
909807,Лента клейкая Сибртех 88809 двусторонняя 50 мм 25 м,https://glavsnab.net/lenta-kleykaya-sibrteh-88809-dvustoronnyaya-50-mm-25-m.html,431.0000
490073,Лента изоляционная Sparta 888547 25 мм,https://glavsnab.net/lenta-izolyacionnaya-sparta-888547-25-mm.html,45.0000
900412,"Профиль направляющий Албес Din Prim ПН-4 0,55 4000х75х40 мм",https://glavsnab.net/profil-napravlyayuschiy-albes-din-prim-pn-4-0-55-4000h75h40-mm.html,376.0000
521118,Лента клейкая Сибин 12057-50-50_z02 коричневая 48мм х 50 м,https://glavsnab.net/lenta-kleykaya-sibin-12057-50-50-z02-korichnevaya-48mm-h-50-m.html,80
925868,Шнур клеевой Delta Tixx VDR 12 мм х 8 м 10 штук,https://glavsnab.net/shnur-kleevoy-delta-tixx-vdr-12-mm-h-8-m-10-shtuk.html,2830.0000
485755,Набор шплинтов Сибртех S головки с фиксацией 150 предметов 47605,https://glavsnab.net/nabor-shplintov-sibrteh-s-golovki-s-fiksaciey-150-predmetov-47605.html,614.0000
901566,Лента клейкая Fit 11830 двухсторонняя 48 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11830-dvuhstoronnyaya-48-mm-5-m.html,315.0000
520628,Изолента ПВХ Зубр Электрик 1234-6_z02 желто-зеленая 19 мм 20 м,https://glavsnab.net/izolenta-pvh-zubr-elektrik-1234-6-z02-zhelto-zelenaya-19-mm-20-m.html,103
900818,Лента клейкая Fit 11791 двухсторонняя черная 19 мм 5 м,https://glavsnab.net/lenta-kleykaya-fit-11791-dvuhstoronnyaya-chernaya-19-mm-5-m.html,152.0000
523603,"Саморезы для гипсокартона по дереву Зубр Профессионал 300031-39-064 64х3,9 мм 125 шт",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-300031-39-064-64h3-9-mm-125-sht.html,208
946069,"Лента перфорированная Креп-Комп волна PVA 25000х17х0,5 мм",https://glavsnab.net/lenta-perforirovannaya-krep-komp-volna-pva-25000h17h0-5-mm.html,707.0000
906950,Лента малярная Master Color 30-6127 48 мм 50 м,https://glavsnab.net/lenta-malyarnaya-master-color-30-6127-48-mm-50-m.html,1125.0000
458082,Изолента ПВХ Эра 15 мм 5 цветов C0038781,https://glavsnab.net/izolenta-pvkh-era-15-mm-5-tsvetov-c0038781.html,192.0000
864754,Лента малярная Gigant GIT-28 19 мм x 50 м,https://glavsnab.net/lenta-malyarnaya-gigant-git-28-19-mm-x-50-m.html,99.0000
523569,"Саморезы для гипсокартона по дереву Зубр Профессионал 4-300030-48-150 СГД 152х4,8 мм 300 штук",https://glavsnab.net/samorezi-dlya-gipsokartona-po-derevu-zubr-professional-4-300030-48-150-sgd-152h4-8-mm-300-shtuk.html,1415
956741,Изолента Вихрь 73/3/3/5 19 мм 20 м белая ,https://glavsnab.net/izolenta-vikhr-73-3-3-5-19-mm-20-m-belaya.html,78.0000
910006,Изолента ПВХ Сибртех 88796 желтая 19 мм 20 м ,https://glavsnab.net/izolenta-pvh-sibrteh-88796-zheltaya-19-mm-20-m.html,67.0000
883488,Изолента ПВХ Онлайт OIT-B15-20/BL черная 15 мм 20 м,https://glavsnab.net/izolenta-pvh-onlayt-oit-b15-20-bl-chernaya-15-mm-20-m.html,48.0000
400773,Соединитель профиля одноуровневый Стандарт 60х27х0.9 мм,https://glavsnab.net/soedinitel-profilya-odnourovneviy-standart-60h27-mm.html,34.0000
521985,Лента малярная Cибин 12111-25_z01 креповая 25 мм 25 м,https://glavsnab.net/lenta-malyarnaya-cibin-12111-25-z01-krepovaya-25-mm-25-m.html,67
980264,"Саморез по дереву Kraftool СГД 3005-35 для гипсокартона 3,5х35 мм 5800 шт ",https://glavsnab.net/samorez-po-derevu-kraftool-sgd-3005-35-dlya-gipsokartona-3-5h35-mm-5800-sht.html,5407
910070,Уплотнитель для окон Сибртех 93841 самоклеящийся 5х8 мм 19 м,https://glavsnab.net/uplotnitel-dlya-okon-sibrteh-93841-samokleyaschiysya-5h8-mm-19-m.html,140.0000
480360,Фанера ФСФ березовая 2440х1220х15 мм сорт 2/3,https://glavsnab.net/fanera-fsf-berezovaya-2440h1220h15-mm-sort-2-3.html,3322.0000
897568,Изолента ПВХ Biber 92002 13 мм зеленая 11 м,https://glavsnab.net/izolenta-pvh-biber-92002-13-mm-zelenaya-11-m.html,33.0000
521987,Лента малярная  Stayer Profi креповая до 80 градусов 40 м х 30 мм  1211-30,https://glavsnab.net/lenta-malyarnaya-stayer-profi-krepovaya-do-80-gradusov-40-m-h-30-mm-1211-30.html,122
986797,"Гипсокартон огнестойкий Vetonit Акуфайер Pro УК 2500х1200х12,5 мм ",https://glavsnab.net/gipsokarton-ognestoykiy-vetonit-akufayer-pro-uk-2500h1200h12-5-mm.html,4792.0000
873636,Комплект крепежа Knauf для профилей UA 75,https://glavsnab.net/komplekt-krepezha-knauf-dlya-profiley-ua-75.html,720.0000
480186,Ориентированная стружечная плита Taleon OSB-3 18*1250*2500мм,https://glavsnab.net/oriyentirovannaya-struzhechnaya-plita-taleon-osb-3-18-1250-2500mm.html,1790.0000
900716,"Изолента ПВХ Fit 11008 черная 19х0,13 мм 10 м",https://glavsnab.net/izolenta-pvh-fit-11008-chernaya-19h0-13-mm-10-m.html,80.0000
941914,"Изолента Gigant Professional GT-0-5 черная 19 мм 6,4 м",https://glavsnab.net/izolenta-gigant-professional-gt-0-5-chernaya-19-mm-6-4-m.html,80.0000
521988,Малярная лента Зубр 12115-30 креповая 30 мм 50 м ,https://glavsnab.net/malyarnaya-lenta-zubr-12115-30-krepovaya-30-mm-50-m.html,150
901156,Лента алюминиевая клейкая Fit 11671 50 мм 10 м,https://glavsnab.net/lenta-alyuminievaya-kleykaya-fit-11671-50-mm-10-m.html,239.0000
